chip_id,location,datetime,cloudpath,B02_path,B03_path,B04_path,B08_path,label_path,label_mean
mwaq,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwaq,J:\CloudCover\data\data\train_features\mwaq\B02.tif,J:\CloudCover\data\data\train_features\mwaq\B03.tif,J:\CloudCover\data\data\train_features\mwaq\B04.tif,J:\CloudCover\data\data\train_features\mwaq\B08.tif,J:\CloudCover\data\data\train_labels\mwaq.tif,0.3038520812988281
mwax,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwax,J:\CloudCover\data\data\train_features\mwax\B02.tif,J:\CloudCover\data\data\train_features\mwax\B03.tif,J:\CloudCover\data\data\train_features\mwax\B04.tif,J:\CloudCover\data\data\train_features\mwax\B08.tif,J:\CloudCover\data\data\train_labels\mwax.tif,0.18784332275390625
mwbm,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwbm,J:\CloudCover\data\data\train_features\mwbm\B02.tif,J:\CloudCover\data\data\train_features\mwbm\B03.tif,J:\CloudCover\data\data\train_features\mwbm\B04.tif,J:\CloudCover\data\data\train_features\mwbm\B08.tif,J:\CloudCover\data\data\train_labels\mwbm.tif,0.23527145385742188
mwcf,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwcf,J:\CloudCover\data\data\train_features\mwcf\B02.tif,J:\CloudCover\data\data\train_features\mwcf\B03.tif,J:\CloudCover\data\data\train_features\mwcf\B04.tif,J:\CloudCover\data\data\train_features\mwcf\B08.tif,J:\CloudCover\data\data\train_labels\mwcf.tif,0.3168296813964844
mwei,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwei,J:\CloudCover\data\data\train_features\mwei\B02.tif,J:\CloudCover\data\data\train_features\mwei\B03.tif,J:\CloudCover\data\data\train_features\mwei\B04.tif,J:\CloudCover\data\data\train_features\mwei\B08.tif,J:\CloudCover\data\data\train_labels\mwei.tif,0.6237754821777344
mwfg,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwfg,J:\CloudCover\data\data\train_features\mwfg\B02.tif,J:\CloudCover\data\data\train_features\mwfg\B03.tif,J:\CloudCover\data\data\train_features\mwfg\B04.tif,J:\CloudCover\data\data\train_features\mwfg\B08.tif,J:\CloudCover\data\data\train_labels\mwfg.tif,0.5943679809570312
mwfi,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwfi,J:\CloudCover\data\data\train_features\mwfi\B02.tif,J:\CloudCover\data\data\train_features\mwfi\B03.tif,J:\CloudCover\data\data\train_features\mwfi\B04.tif,J:\CloudCover\data\data\train_features\mwfi\B08.tif,J:\CloudCover\data\data\train_labels\mwfi.tif,0.38515472412109375
mwgr,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwgr,J:\CloudCover\data\data\train_features\mwgr\B02.tif,J:\CloudCover\data\data\train_features\mwgr\B03.tif,J:\CloudCover\data\data\train_features\mwgr\B04.tif,J:\CloudCover\data\data\train_features\mwgr\B08.tif,J:\CloudCover\data\data\train_labels\mwgr.tif,0.55780029296875
mwgw,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwgw,J:\CloudCover\data\data\train_features\mwgw\B02.tif,J:\CloudCover\data\data\train_features\mwgw\B03.tif,J:\CloudCover\data\data\train_features\mwgw\B04.tif,J:\CloudCover\data\data\train_features\mwgw\B08.tif,J:\CloudCover\data\data\train_labels\mwgw.tif,0.11855316162109375
mwhr,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwhr,J:\CloudCover\data\data\train_features\mwhr\B02.tif,J:\CloudCover\data\data\train_features\mwhr\B03.tif,J:\CloudCover\data\data\train_features\mwhr\B04.tif,J:\CloudCover\data\data\train_features\mwhr\B08.tif,J:\CloudCover\data\data\train_labels\mwhr.tif,0.17302703857421875
mwhy,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwhy,J:\CloudCover\data\data\train_features\mwhy\B02.tif,J:\CloudCover\data\data\train_features\mwhy\B03.tif,J:\CloudCover\data\data\train_features\mwhy\B04.tif,J:\CloudCover\data\data\train_features\mwhy\B08.tif,J:\CloudCover\data\data\train_labels\mwhy.tif,0.4189910888671875
mwio,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwio,J:\CloudCover\data\data\train_features\mwio\B02.tif,J:\CloudCover\data\data\train_features\mwio\B03.tif,J:\CloudCover\data\data\train_features\mwio\B04.tif,J:\CloudCover\data\data\train_features\mwio\B08.tif,J:\CloudCover\data\data\train_labels\mwio.tif,0.11293792724609375
mwit,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwit,J:\CloudCover\data\data\train_features\mwit\B02.tif,J:\CloudCover\data\data\train_features\mwit\B03.tif,J:\CloudCover\data\data\train_features\mwit\B04.tif,J:\CloudCover\data\data\train_features\mwit\B08.tif,J:\CloudCover\data\data\train_labels\mwit.tif,0.11891555786132812
mwlc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwlc,J:\CloudCover\data\data\train_features\mwlc\B02.tif,J:\CloudCover\data\data\train_features\mwlc\B03.tif,J:\CloudCover\data\data\train_features\mwlc\B04.tif,J:\CloudCover\data\data\train_features\mwlc\B08.tif,J:\CloudCover\data\data\train_labels\mwlc.tif,0.28389739990234375
mwol,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwol,J:\CloudCover\data\data\train_features\mwol\B02.tif,J:\CloudCover\data\data\train_features\mwol\B03.tif,J:\CloudCover\data\data\train_features\mwol\B04.tif,J:\CloudCover\data\data\train_features\mwol\B08.tif,J:\CloudCover\data\data\train_labels\mwol.tif,0.38509368896484375
mwom,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwom,J:\CloudCover\data\data\train_features\mwom\B02.tif,J:\CloudCover\data\data\train_features\mwom\B03.tif,J:\CloudCover\data\data\train_features\mwom\B04.tif,J:\CloudCover\data\data\train_features\mwom\B08.tif,J:\CloudCover\data\data\train_labels\mwom.tif,0.15713882446289062
mwop,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwop,J:\CloudCover\data\data\train_features\mwop\B02.tif,J:\CloudCover\data\data\train_features\mwop\B03.tif,J:\CloudCover\data\data\train_features\mwop\B04.tif,J:\CloudCover\data\data\train_features\mwop\B08.tif,J:\CloudCover\data\data\train_labels\mwop.tif,0.3840141296386719
mwoq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwoq,J:\CloudCover\data\data\train_features\mwoq\B02.tif,J:\CloudCover\data\data\train_features\mwoq\B03.tif,J:\CloudCover\data\data\train_features\mwoq\B04.tif,J:\CloudCover\data\data\train_features\mwoq\B08.tif,J:\CloudCover\data\data\train_labels\mwoq.tif,0.12001800537109375
mwpg,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwpg,J:\CloudCover\data\data\train_features\mwpg\B02.tif,J:\CloudCover\data\data\train_features\mwpg\B03.tif,J:\CloudCover\data\data\train_features\mwpg\B04.tif,J:\CloudCover\data\data\train_features\mwpg\B08.tif,J:\CloudCover\data\data\train_labels\mwpg.tif,0.022640228271484375
mwqc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwqc,J:\CloudCover\data\data\train_features\mwqc\B02.tif,J:\CloudCover\data\data\train_features\mwqc\B03.tif,J:\CloudCover\data\data\train_features\mwqc\B04.tif,J:\CloudCover\data\data\train_features\mwqc\B08.tif,J:\CloudCover\data\data\train_labels\mwqc.tif,0.2872352600097656
mwqy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwqy,J:\CloudCover\data\data\train_features\mwqy\B02.tif,J:\CloudCover\data\data\train_features\mwqy\B03.tif,J:\CloudCover\data\data\train_features\mwqy\B04.tif,J:\CloudCover\data\data\train_features\mwqy\B08.tif,J:\CloudCover\data\data\train_labels\mwqy.tif,0.006130218505859375
mwrh,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwrh,J:\CloudCover\data\data\train_features\mwrh\B02.tif,J:\CloudCover\data\data\train_features\mwrh\B03.tif,J:\CloudCover\data\data\train_features\mwrh\B04.tif,J:\CloudCover\data\data\train_features\mwrh\B08.tif,J:\CloudCover\data\data\train_labels\mwrh.tif,0.27367401123046875
mwrr,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwrr,J:\CloudCover\data\data\train_features\mwrr\B02.tif,J:\CloudCover\data\data\train_features\mwrr\B03.tif,J:\CloudCover\data\data\train_features\mwrr\B04.tif,J:\CloudCover\data\data\train_features\mwrr\B08.tif,J:\CloudCover\data\data\train_labels\mwrr.tif,0.3858451843261719
mwrx,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwrx,J:\CloudCover\data\data\train_features\mwrx\B02.tif,J:\CloudCover\data\data\train_features\mwrx\B03.tif,J:\CloudCover\data\data\train_features\mwrx\B04.tif,J:\CloudCover\data\data\train_features\mwrx\B08.tif,J:\CloudCover\data\data\train_labels\mwrx.tif,0.20560073852539062
mwsl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwsl,J:\CloudCover\data\data\train_features\mwsl\B02.tif,J:\CloudCover\data\data\train_features\mwsl\B03.tif,J:\CloudCover\data\data\train_features\mwsl\B04.tif,J:\CloudCover\data\data\train_features\mwsl\B08.tif,J:\CloudCover\data\data\train_labels\mwsl.tif,0.064666748046875
mwso,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwso,J:\CloudCover\data\data\train_features\mwso\B02.tif,J:\CloudCover\data\data\train_features\mwso\B03.tif,J:\CloudCover\data\data\train_features\mwso\B04.tif,J:\CloudCover\data\data\train_features\mwso\B08.tif,J:\CloudCover\data\data\train_labels\mwso.tif,0.02246856689453125
mwsw,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwsw,J:\CloudCover\data\data\train_features\mwsw\B02.tif,J:\CloudCover\data\data\train_features\mwsw\B03.tif,J:\CloudCover\data\data\train_features\mwsw\B04.tif,J:\CloudCover\data\data\train_features\mwsw\B08.tif,J:\CloudCover\data\data\train_labels\mwsw.tif,0.24091339111328125
mwsy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwsy,J:\CloudCover\data\data\train_features\mwsy\B02.tif,J:\CloudCover\data\data\train_features\mwsy\B03.tif,J:\CloudCover\data\data\train_features\mwsy\B04.tif,J:\CloudCover\data\data\train_features\mwsy\B08.tif,J:\CloudCover\data\data\train_labels\mwsy.tif,0.3150138854980469
mwth,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwth,J:\CloudCover\data\data\train_features\mwth\B02.tif,J:\CloudCover\data\data\train_features\mwth\B03.tif,J:\CloudCover\data\data\train_features\mwth\B04.tif,J:\CloudCover\data\data\train_features\mwth\B08.tif,J:\CloudCover\data\data\train_labels\mwth.tif,0.11772918701171875
mwvp,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwvp,J:\CloudCover\data\data\train_features\mwvp\B02.tif,J:\CloudCover\data\data\train_features\mwvp\B03.tif,J:\CloudCover\data\data\train_features\mwvp\B04.tif,J:\CloudCover\data\data\train_features\mwvp\B08.tif,J:\CloudCover\data\data\train_labels\mwvp.tif,0.009731292724609375
mwvt,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwvt,J:\CloudCover\data\data\train_features\mwvt\B02.tif,J:\CloudCover\data\data\train_features\mwvt\B03.tif,J:\CloudCover\data\data\train_features\mwvt\B04.tif,J:\CloudCover\data\data\train_features\mwvt\B08.tif,J:\CloudCover\data\data\train_labels\mwvt.tif,0.13588714599609375
mwyc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwyc,J:\CloudCover\data\data\train_features\mwyc\B02.tif,J:\CloudCover\data\data\train_features\mwyc\B03.tif,J:\CloudCover\data\data\train_features\mwyc\B04.tif,J:\CloudCover\data\data\train_features\mwyc\B08.tif,J:\CloudCover\data\data\train_labels\mwyc.tif,0.10538482666015625
mwyd,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwyd,J:\CloudCover\data\data\train_features\mwyd\B02.tif,J:\CloudCover\data\data\train_features\mwyd\B03.tif,J:\CloudCover\data\data\train_features\mwyd\B04.tif,J:\CloudCover\data\data\train_features\mwyd\B08.tif,J:\CloudCover\data\data\train_labels\mwyd.tif,0.16983795166015625
mxbl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxbl,J:\CloudCover\data\data\train_features\mxbl\B02.tif,J:\CloudCover\data\data\train_features\mxbl\B03.tif,J:\CloudCover\data\data\train_features\mxbl\B04.tif,J:\CloudCover\data\data\train_features\mxbl\B08.tif,J:\CloudCover\data\data\train_labels\mxbl.tif,0.19749832153320312
mxbt,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxbt,J:\CloudCover\data\data\train_features\mxbt\B02.tif,J:\CloudCover\data\data\train_features\mxbt\B03.tif,J:\CloudCover\data\data\train_features\mxbt\B04.tif,J:\CloudCover\data\data\train_features\mxbt\B08.tif,J:\CloudCover\data\data\train_labels\mxbt.tif,0.106597900390625
mxdl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxdl,J:\CloudCover\data\data\train_features\mxdl\B02.tif,J:\CloudCover\data\data\train_features\mxdl\B03.tif,J:\CloudCover\data\data\train_features\mxdl\B04.tif,J:\CloudCover\data\data\train_features\mxdl\B08.tif,J:\CloudCover\data\data\train_labels\mxdl.tif,0.227020263671875
mxdv,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxdv,J:\CloudCover\data\data\train_features\mxdv\B02.tif,J:\CloudCover\data\data\train_features\mxdv\B03.tif,J:\CloudCover\data\data\train_features\mxdv\B04.tif,J:\CloudCover\data\data\train_features\mxdv\B08.tif,J:\CloudCover\data\data\train_labels\mxdv.tif,0.047534942626953125
mxdx,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxdx,J:\CloudCover\data\data\train_features\mxdx\B02.tif,J:\CloudCover\data\data\train_features\mxdx\B03.tif,J:\CloudCover\data\data\train_features\mxdx\B04.tif,J:\CloudCover\data\data\train_features\mxdx\B08.tif,J:\CloudCover\data\data\train_labels\mxdx.tif,0.09232711791992188
mxfi,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxfi,J:\CloudCover\data\data\train_features\mxfi\B02.tif,J:\CloudCover\data\data\train_features\mxfi\B03.tif,J:\CloudCover\data\data\train_features\mxfi\B04.tif,J:\CloudCover\data\data\train_features\mxfi\B08.tif,J:\CloudCover\data\data\train_labels\mxfi.tif,0.05410003662109375
mxfy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxfy,J:\CloudCover\data\data\train_features\mxfy\B02.tif,J:\CloudCover\data\data\train_features\mxfy\B03.tif,J:\CloudCover\data\data\train_features\mxfy\B04.tif,J:\CloudCover\data\data\train_features\mxfy\B08.tif,J:\CloudCover\data\data\train_labels\mxfy.tif,0.00778961181640625
mxge,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxge,J:\CloudCover\data\data\train_features\mxge\B02.tif,J:\CloudCover\data\data\train_features\mxge\B03.tif,J:\CloudCover\data\data\train_features\mxge\B04.tif,J:\CloudCover\data\data\train_features\mxge\B08.tif,J:\CloudCover\data\data\train_labels\mxge.tif,0.0417022705078125
mxgy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxgy,J:\CloudCover\data\data\train_features\mxgy\B02.tif,J:\CloudCover\data\data\train_features\mxgy\B03.tif,J:\CloudCover\data\data\train_features\mxgy\B04.tif,J:\CloudCover\data\data\train_features\mxgy\B08.tif,J:\CloudCover\data\data\train_labels\mxgy.tif,0.17048263549804688
mxjg,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxjg,J:\CloudCover\data\data\train_features\mxjg\B02.tif,J:\CloudCover\data\data\train_features\mxjg\B03.tif,J:\CloudCover\data\data\train_features\mxjg\B04.tif,J:\CloudCover\data\data\train_features\mxjg\B08.tif,J:\CloudCover\data\data\train_labels\mxjg.tif,0.5952377319335938
mxjo,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxjo,J:\CloudCover\data\data\train_features\mxjo\B02.tif,J:\CloudCover\data\data\train_features\mxjo\B03.tif,J:\CloudCover\data\data\train_features\mxjo\B04.tif,J:\CloudCover\data\data\train_features\mxjo\B08.tif,J:\CloudCover\data\data\train_labels\mxjo.tif,0.021457672119140625
mxjt,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxjt,J:\CloudCover\data\data\train_features\mxjt\B02.tif,J:\CloudCover\data\data\train_features\mxjt\B03.tif,J:\CloudCover\data\data\train_features\mxjt\B04.tif,J:\CloudCover\data\data\train_features\mxjt\B08.tif,J:\CloudCover\data\data\train_labels\mxjt.tif,0.1499176025390625
mxkv,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxkv,J:\CloudCover\data\data\train_features\mxkv\B02.tif,J:\CloudCover\data\data\train_features\mxkv\B03.tif,J:\CloudCover\data\data\train_features\mxkv\B04.tif,J:\CloudCover\data\data\train_features\mxkv\B08.tif,J:\CloudCover\data\data\train_labels\mxkv.tif,0.16280746459960938
mxmc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxmc,J:\CloudCover\data\data\train_features\mxmc\B02.tif,J:\CloudCover\data\data\train_features\mxmc\B03.tif,J:\CloudCover\data\data\train_features\mxmc\B04.tif,J:\CloudCover\data\data\train_features\mxmc\B08.tif,J:\CloudCover\data\data\train_labels\mxmc.tif,0.06794357299804688
mxme,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxme,J:\CloudCover\data\data\train_features\mxme\B02.tif,J:\CloudCover\data\data\train_features\mxme\B03.tif,J:\CloudCover\data\data\train_features\mxme\B04.tif,J:\CloudCover\data\data\train_features\mxme\B08.tif,J:\CloudCover\data\data\train_labels\mxme.tif,0.08081436157226562
mxne,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxne,J:\CloudCover\data\data\train_features\mxne\B02.tif,J:\CloudCover\data\data\train_features\mxne\B03.tif,J:\CloudCover\data\data\train_features\mxne\B04.tif,J:\CloudCover\data\data\train_features\mxne\B08.tif,J:\CloudCover\data\data\train_labels\mxne.tif,0.014179229736328125
mxod,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxod,J:\CloudCover\data\data\train_features\mxod\B02.tif,J:\CloudCover\data\data\train_features\mxod\B03.tif,J:\CloudCover\data\data\train_features\mxod\B04.tif,J:\CloudCover\data\data\train_features\mxod\B08.tif,J:\CloudCover\data\data\train_labels\mxod.tif,0.06425857543945312
mxom,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxom,J:\CloudCover\data\data\train_features\mxom\B02.tif,J:\CloudCover\data\data\train_features\mxom\B03.tif,J:\CloudCover\data\data\train_features\mxom\B04.tif,J:\CloudCover\data\data\train_features\mxom\B08.tif,J:\CloudCover\data\data\train_labels\mxom.tif,0.11605453491210938
mxou,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxou,J:\CloudCover\data\data\train_features\mxou\B02.tif,J:\CloudCover\data\data\train_features\mxou\B03.tif,J:\CloudCover\data\data\train_features\mxou\B04.tif,J:\CloudCover\data\data\train_features\mxou\B08.tif,J:\CloudCover\data\data\train_labels\mxou.tif,0.13767623901367188
mxov,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxov,J:\CloudCover\data\data\train_features\mxov\B02.tif,J:\CloudCover\data\data\train_features\mxov\B03.tif,J:\CloudCover\data\data\train_features\mxov\B04.tif,J:\CloudCover\data\data\train_features\mxov\B08.tif,J:\CloudCover\data\data\train_labels\mxov.tif,0.084228515625
mxpn,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxpn,J:\CloudCover\data\data\train_features\mxpn\B02.tif,J:\CloudCover\data\data\train_features\mxpn\B03.tif,J:\CloudCover\data\data\train_features\mxpn\B04.tif,J:\CloudCover\data\data\train_features\mxpn\B08.tif,J:\CloudCover\data\data\train_labels\mxpn.tif,0.3841438293457031
mxqe,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxqe,J:\CloudCover\data\data\train_features\mxqe\B02.tif,J:\CloudCover\data\data\train_features\mxqe\B03.tif,J:\CloudCover\data\data\train_features\mxqe\B04.tif,J:\CloudCover\data\data\train_features\mxqe\B08.tif,J:\CloudCover\data\data\train_labels\mxqe.tif,0.14891815185546875
mxql,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxql,J:\CloudCover\data\data\train_features\mxql\B02.tif,J:\CloudCover\data\data\train_features\mxql\B03.tif,J:\CloudCover\data\data\train_features\mxql\B04.tif,J:\CloudCover\data\data\train_features\mxql\B08.tif,J:\CloudCover\data\data\train_labels\mxql.tif,0.07997894287109375
mxrk,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxrk,J:\CloudCover\data\data\train_features\mxrk\B02.tif,J:\CloudCover\data\data\train_features\mxrk\B03.tif,J:\CloudCover\data\data\train_features\mxrk\B04.tif,J:\CloudCover\data\data\train_features\mxrk\B08.tif,J:\CloudCover\data\data\train_labels\mxrk.tif,0.00203704833984375
mxtg,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxtg,J:\CloudCover\data\data\train_features\mxtg\B02.tif,J:\CloudCover\data\data\train_features\mxtg\B03.tif,J:\CloudCover\data\data\train_features\mxtg\B04.tif,J:\CloudCover\data\data\train_features\mxtg\B08.tif,J:\CloudCover\data\data\train_labels\mxtg.tif,0.005847930908203125
mxus,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxus,J:\CloudCover\data\data\train_features\mxus\B02.tif,J:\CloudCover\data\data\train_features\mxus\B03.tif,J:\CloudCover\data\data\train_features\mxus\B04.tif,J:\CloudCover\data\data\train_features\mxus\B08.tif,J:\CloudCover\data\data\train_labels\mxus.tif,0.19448471069335938
mxvn,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxvn,J:\CloudCover\data\data\train_features\mxvn\B02.tif,J:\CloudCover\data\data\train_features\mxvn\B03.tif,J:\CloudCover\data\data\train_features\mxvn\B04.tif,J:\CloudCover\data\data\train_features\mxvn\B08.tif,J:\CloudCover\data\data\train_labels\mxvn.tif,0.3955345153808594
mxvs,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxvs,J:\CloudCover\data\data\train_features\mxvs\B02.tif,J:\CloudCover\data\data\train_features\mxvs\B03.tif,J:\CloudCover\data\data\train_features\mxvs\B04.tif,J:\CloudCover\data\data\train_features\mxvs\B08.tif,J:\CloudCover\data\data\train_labels\mxvs.tif,0.120819091796875
mxwq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxwq,J:\CloudCover\data\data\train_features\mxwq\B02.tif,J:\CloudCover\data\data\train_features\mxwq\B03.tif,J:\CloudCover\data\data\train_features\mxwq\B04.tif,J:\CloudCover\data\data\train_features\mxwq\B08.tif,J:\CloudCover\data\data\train_labels\mxwq.tif,0.10631179809570312
mxyf,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxyf,J:\CloudCover\data\data\train_features\mxyf\B02.tif,J:\CloudCover\data\data\train_features\mxyf\B03.tif,J:\CloudCover\data\data\train_features\mxyf\B04.tif,J:\CloudCover\data\data\train_features\mxyf\B08.tif,J:\CloudCover\data\data\train_labels\mxyf.tif,0.00841522216796875
mxyj,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxyj,J:\CloudCover\data\data\train_features\mxyj\B02.tif,J:\CloudCover\data\data\train_features\mxyj\B03.tif,J:\CloudCover\data\data\train_features\mxyj\B04.tif,J:\CloudCover\data\data\train_features\mxyj\B08.tif,J:\CloudCover\data\data\train_labels\mxyj.tif,0.06209564208984375
mxys,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxys,J:\CloudCover\data\data\train_features\mxys\B02.tif,J:\CloudCover\data\data\train_features\mxys\B03.tif,J:\CloudCover\data\data\train_features\mxys\B04.tif,J:\CloudCover\data\data\train_features\mxys\B08.tif,J:\CloudCover\data\data\train_labels\mxys.tif,0.01244354248046875
mxyv,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxyv,J:\CloudCover\data\data\train_features\mxyv\B02.tif,J:\CloudCover\data\data\train_features\mxyv\B03.tif,J:\CloudCover\data\data\train_features\mxyv\B04.tif,J:\CloudCover\data\data\train_features\mxyv\B08.tif,J:\CloudCover\data\data\train_labels\mxyv.tif,0.07684326171875
mxzl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxzl,J:\CloudCover\data\data\train_features\mxzl\B02.tif,J:\CloudCover\data\data\train_features\mxzl\B03.tif,J:\CloudCover\data\data\train_features\mxzl\B04.tif,J:\CloudCover\data\data\train_features\mxzl\B08.tif,J:\CloudCover\data\data\train_labels\mxzl.tif,0.17465972900390625
mxzz,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxzz,J:\CloudCover\data\data\train_features\mxzz\B02.tif,J:\CloudCover\data\data\train_features\mxzz\B03.tif,J:\CloudCover\data\data\train_features\mxzz\B04.tif,J:\CloudCover\data\data\train_features\mxzz\B08.tif,J:\CloudCover\data\data\train_labels\mxzz.tif,0.2793464660644531
mybq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mybq,J:\CloudCover\data\data\train_features\mybq\B02.tif,J:\CloudCover\data\data\train_features\mybq\B03.tif,J:\CloudCover\data\data\train_features\mybq\B04.tif,J:\CloudCover\data\data\train_features\mybq\B08.tif,J:\CloudCover\data\data\train_labels\mybq.tif,0.22919845581054688
mydi,Macapa,2020-09-10T13:52:40Z,az://./train_features/mydi,J:\CloudCover\data\data\train_features\mydi\B02.tif,J:\CloudCover\data\data\train_features\mydi\B03.tif,J:\CloudCover\data\data\train_features\mydi\B04.tif,J:\CloudCover\data\data\train_features\mydi\B08.tif,J:\CloudCover\data\data\train_labels\mydi.tif,0.0786285400390625
myes,Macapa,2020-09-10T13:52:40Z,az://./train_features/myes,J:\CloudCover\data\data\train_features\myes\B02.tif,J:\CloudCover\data\data\train_features\myes\B03.tif,J:\CloudCover\data\data\train_features\myes\B04.tif,J:\CloudCover\data\data\train_features\myes\B08.tif,J:\CloudCover\data\data\train_labels\myes.tif,0.03131103515625
myfr,Macapa,2020-09-10T13:52:40Z,az://./train_features/myfr,J:\CloudCover\data\data\train_features\myfr\B02.tif,J:\CloudCover\data\data\train_features\myfr\B03.tif,J:\CloudCover\data\data\train_features\myfr\B04.tif,J:\CloudCover\data\data\train_features\myfr\B08.tif,J:\CloudCover\data\data\train_labels\myfr.tif,0.002910614013671875
mygs,Macapa,2020-09-10T13:52:40Z,az://./train_features/mygs,J:\CloudCover\data\data\train_features\mygs\B02.tif,J:\CloudCover\data\data\train_features\mygs\B03.tif,J:\CloudCover\data\data\train_features\mygs\B04.tif,J:\CloudCover\data\data\train_features\mygs\B08.tif,J:\CloudCover\data\data\train_labels\mygs.tif,0.036434173583984375
myhu,Macapa,2020-09-10T13:52:40Z,az://./train_features/myhu,J:\CloudCover\data\data\train_features\myhu\B02.tif,J:\CloudCover\data\data\train_features\myhu\B03.tif,J:\CloudCover\data\data\train_features\myhu\B04.tif,J:\CloudCover\data\data\train_features\myhu\B08.tif,J:\CloudCover\data\data\train_labels\myhu.tif,0.18214797973632812
myid,Macapa,2020-09-10T13:52:40Z,az://./train_features/myid,J:\CloudCover\data\data\train_features\myid\B02.tif,J:\CloudCover\data\data\train_features\myid\B03.tif,J:\CloudCover\data\data\train_features\myid\B04.tif,J:\CloudCover\data\data\train_features\myid\B08.tif,J:\CloudCover\data\data\train_labels\myid.tif,0.053325653076171875
myie,Macapa,2020-09-10T13:52:40Z,az://./train_features/myie,J:\CloudCover\data\data\train_features\myie\B02.tif,J:\CloudCover\data\data\train_features\myie\B03.tif,J:\CloudCover\data\data\train_features\myie\B04.tif,J:\CloudCover\data\data\train_features\myie\B08.tif,J:\CloudCover\data\data\train_labels\myie.tif,0.038299560546875
